day_index,date_iso,day_type,step,P_load_kW,P_pv_kW
7,2025-09-12,working,9,25.576134,1.336801
7,2025-09-12,working,10,25.546151,1.518398
7,2025-09-12,working,11,25.781651,1.930381
7,2025-09-12,working,12,26.475724,1.585543
7,2025-09-12,working,13,26.469729,2.236868
7,2025-09-12,working,14,26.398343,3.257030
7,2025-09-12,working,15,27.788174,3.479857
7,2025-09-12,working,16,28.907693,2.956656
7,2025-09-12,working,17,29.096510,3.949670
7,2025-09-12,working,18,29.462210,4.100146
7,2025-09-12,working,19,28.161320,4.115300
7,2025-09-12,working,20,28.065955,4.575896
7,2025-09-12,working,21,26.331669,5.788458
7,2025-09-12,working,22,25.434247,6.877934
7,2025-09-12,working,23,28.391610,8.621658
7,2025-09-12,working,24,28.843665,10.114138
7,2025-09-12,working,25,29.040806,12.287857
7,2025-09-12,working,26,29.526935,14.580832
7,2025-09-12,working,27,32.329035,20.737345
7,2025-09-12,working,28,99.765789,52.284029
7,2025-09-12,working,29,425.333135,137.614974
7,2025-09-12,working,30,550.016472,187.762587
7,2025-09-12,working,31,550.419930,225.178424
7,2025-09-12,working,32,557.287864,267.939480
7,2025-09-12,working,33,564.187851,302.658276
7,2025-09-12,working,34,565.169675,316.519759
7,2025-09-12,working,35,570.612486,340.360705
7,2025-09-12,working,36,593.122414,374.526854
7,2025-09-12,working,37,599.288018,401.624231
7,2025-09-12,working,38,607.067067,411.517913
7,2025-09-12,working,39,609.798874,420.220621
7,2025-09-12,working,40,594.171752,427.335356
7,2025-09-12,working,41,620.063571,451.406673
7,2025-09-12,working,42,634.151428,464.936114
7,2025-09-12,working,43,648.371518,479.221539
7,2025-09-12,working,44,660.220282,481.011177
7,2025-09-12,working,45,643.491176,487.439547
7,2025-09-12,working,46,627.512985,473.825132
7,2025-09-12,working,47,616.733449,466.384539
7,2025-09-12,working,48,465.117948,368.343303
7,2025-09-12,working,49,513.449105,405.417415
7,2025-09-12,working,50,564.481701,438.439613
7,2025-09-12,working,51,575.135733,446.393576
7,2025-09-12,working,52,582.507236,452.812309
7,2025-09-12,working,53,589.956121,452.383530
7,2025-09-12,working,54,616.896802,460.350176
7,2025-09-12,working,55,665.293192,481.774352
7,2025-09-12,working,56,680.406549,477.502195
7,2025-09-12,working,57,685.788563,465.610550
7,2025-09-12,working,58,685.944582,446.579563
7,2025-09-12,working,59,666.731658,419.650872
7,2025-09-12,working,60,617.648254,378.161930
7,2025-09-12,working,61,607.656578,356.322390
7,2025-09-12,working,62,597.257773,324.921123
7,2025-09-12,working,63,574.947006,292.123822
7,2025-09-12,working,64,540.963836,248.978174
7,2025-09-12,working,65,527.603208,207.326929
7,2025-09-12,working,66,496.214274,165.710758
7,2025-09-12,working,67,423.956922,122.796410
7,2025-09-12,working,68,319.218567,77.922736
7,2025-09-12,working,69,226.155068,55.030170
7,2025-09-12,working,70,122.087324,25.191385
7,2025-09-12,working,71,65.655669,13.729110
7,2025-09-12,working,72,29.135567,7.139861
7,2025-09-12,working,73,33.285362,4.349300
7,2025-09-12,working,74,32.472755,2.554087
7,2025-09-12,working,75,29.704994,0.016925
7,2025-09-12,working,76,30.101704,0.001548
7,2025-09-12,working,77,29.803490,0.000000
7,2025-09-12,working,78,29.271054,0.000000
7,2025-09-12,working,79,29.025754,0.000000
7,2025-09-12,working,80,28.578456,0.000000
7,2025-09-12,working,81,28.068490,0.000000
7,2025-09-12,working,82,27.445385,0.000000
7,2025-09-12,working,83,26.746717,0.000000
7,2025-09-12,working,84,25.198346,0.000000
7,2025-09-12,working,85,24.763684,0.000000
7,2025-09-12,working,86,24.669084,0.000000
7,2025-09-12,working,87,24.521631,0.000000
7,2025-09-12,working,88,24.581805,0.000000
7,2025-09-12,working,89,24.730279,2.935560
7,2025-09-12,working,90,24.324348,3.080970
7,2025-09-12,working,91,24.196850,0.000000
7,2025-09-12,working,92,23.765920,0.000000
7,2025-09-12,working,93,23.427473,1.626522
7,2025-09-12,working,94,22.833319,1.099126
7,2025-09-12,working,95,23.783558,0.556740
8,2025-09-13,weekend,0,28.777876,11.916411
8,2025-09-13,weekend,1,27.611885,6.366029
8,2025-09-13,weekend,2,27.455722,7.513622
8,2025-09-13,weekend,3,27.366458,7.252029
8,2025-09-13,weekend,4,27.943118,7.448966
8,2025-09-13,weekend,5,29.094573,5.727011
8,2025-09-13,weekend,6,29.476454,7.526874
8,2025-09-13,weekend,7,30.107802,7.703145
8,2025-09-13,weekend,8,30.331565,7.947898
8,2025-09-13,weekend,9,30.201741,7.614910
8,2025-09-13,weekend,10,30.295058,7.588279
8,2025-09-13,weekend,11,29.760176,7.264104
8,2025-09-13,weekend,12,28.473237,5.650545
8,2025-09-13,weekend,13,28.998999,6.219108
8,2025-09-13,weekend,14,30.138331,7.281519
8,2025-09-13,weekend,15,29.768209,7.646813
8,2025-09-13,weekend,16,30.356550,7.685778
8,2025-09-13,weekend,17,31.016670,7.775229
8,2025-09-13,weekend,18,31.381025,8.428028
8,2025-09-13,weekend,19,31.082079,9.094448
8,2025-09-13,weekend,20,30.293773,9.102742
8,2025-09-13,weekend,21,28.796956,10.670011
8,2025-09-13,weekend,22,27.816689,12.062751
8,2025-09-13,weekend,23,27.364737,12.995062
8,2025-09-13,weekend,24,26.087859,12.661932
8,2025-09-13,weekend,25,25.716797,12.365912
8,2025-09-13,weekend,26,25.020624,13.338043
8,2025-09-13,weekend,27,26.054142,14.722984
8,2025-09-13,weekend,28,62.204305,33.914157
8,2025-09-13,weekend,29,212.388680,79.852758
8,2025-09-13,weekend,30,287.264630,117.003220
8,2025-09-13,weekend,31,291.351240,135.986561
8,2025-09-13,weekend,32,294.959697,154.288619
8,2025-09-13,weekend,33,297.911551,174.016466
8,2025-09-13,weekend,34,297.467069,180.298976
8,2025-09-13,weekend,35,301.760918,191.592225
8,2025-09-13,weekend,36,315.441272,200.866830
8,2025-09-13,weekend,37,319.054793,203.824173
8,2025-09-13,weekend,38,323.770850,220.665033
8,2025-09-13,weekend,39,326.595653,231.769284
8,2025-09-13,weekend,40,316.449385,237.365381
8,2025-09-13,weekend,41,334.837048,243.968012
8,2025-09-13,weekend,42,339.924045,256.595368
8,2025-09-13,weekend,43,349.208883,277.219614
8,2025-09-13,weekend,44,352.437171,279.974066
8,2025-09-13,weekend,45,347.094653,270.513108
8,2025-09-13,weekend,46,339.818136,268.499191
8,2025-09-13,weekend,47,333.337518,253.133224
8,2025-09-13,weekend,48,260.013796,215.795996
8,2025-09-13,weekend,49,281.024345,224.462216
8,2025-09-13,weekend,50,307.691745,246.259886
8,2025-09-13,weekend,51,312.293243,233.969316
8,2025-09-13,weekend,52,318.557813,239.671397
8,2025-09-13,weekend,53,322.624253,245.426101
8,2025-09-13,weekend,54,341.184198,244.133631
8,2025-09-13,weekend,55,363.169667,251.763453
8,2025-09-13,weekend,56,365.740437,261.798948
8,2025-09-13,weekend,57,367.919636,254.965138
8,2025-09-13,weekend,58,363.807630,229.505891
8,2025-09-13,weekend,59,344.538704,221.572011
8,2025-09-13,weekend,60,315.390925,199.878560
8,2025-09-13,weekend,61,310.117862,195.186594
8,2025-09-13,weekend,62,299.760121,178.936028
8,2025-09-13,weekend,63,219.831379,126.757413
8,2025-09-13,weekend,64,112.448953,63.785052
8,2025-09-13,weekend,65,106.632529,60.279718
8,2025-09-13,weekend,66,98.289013,52.323490
8,2025-09-13,weekend,67,63.462441,37.753234
8,2025-09-13,weekend,68,25.835183,18.452086
8,2025-09-13,weekend,69,23.520847,13.383480
8,2025-09-13,weekend,70,23.251328,9.797423
8,2025-09-13,weekend,71,23.438468,6.463335
8,2025-09-13,weekend,72,24.370430,3.831432
8,2025-09-13,weekend,73,29.128786,1.891825
8,2025-09-13,weekend,74,29.191366,0.325745
8,2025-09-13,weekend,75,27.855680,0.003794
8,2025-09-13,weekend,76,28.510701,0.000000
8,2025-09-13,weekend,77,28.543704,0.000000
8,2025-09-13,weekend,78,27.878628,0.000000
8,2025-09-13,weekend,79,27.376250,0.000000
8,2025-09-13,weekend,80,26.793875,0.000000
8,2025-09-13,weekend,81,26.909101,0.000000
8,2025-09-13,weekend,82,26.568589,0.000000
8,2025-09-13,weekend,83,25.389360,0.000000
8,2025-09-13,weekend,84,23.567382,0.000000
8,2025-09-13,weekend,85,23.267843,0.000000
8,2025-09-13,weekend,86,23.031668,0.000000
8,2025-09-13,weekend,87,23.224088,0.000000
8,2025-09-13,weekend,88,23.332589,0.000000
8,2025-09-13,weekend,89,23.308333,0.000000
8,2025-09-13,weekend,90,23.244855,0.005025
8,2025-09-13,weekend,91,22.883706,0.092029
8,2025-09-13,weekend,92,22.707159,0.275323
8,2025-09-13,weekend,93,22.445748,0.246143
8,2025-09-13,weekend,94,22.165130,0.261449
8,2025-09-13,weekend,95,21.800360,0.258687
9,2025-09-14,weekend,0,28.777876,11.916411
9,2025-09-14,weekend,1,27.611885,6.366029
9,2025-09-14,weekend,2,27.455722,7.513622
9,2025-09-14,weekend,3,27.366458,7.252029
9,2025-09-14,weekend,4,27.943118,7.448966
9,2025-09-14,weekend,5,29.094573,5.727011
9,2025-09-14,weekend,6,29.476454,7.526874
9,2025-09-14,weekend,7,30.107802,7.703145
9,2025-09-14,weekend,8,30.331565,7.947898
9,2025-09-14,weekend,9,30.201741,7.614910
9,2025-09-14,weekend,10,30.295058,7.588279
9,2025-09-14,weekend,11,29.760176,7.264104
9,2025-09-14,weekend,12,28.473237,5.650545
9,2025-09-14,weekend,13,28.998999,6.219108
9,2025-09-14,weekend,14,30.138331,7.281519
9,2025-09-14,weekend,15,29.768209,7.646813
9,2025-09-14,weekend,16,30.356550,7.685778
9,2025-09-14,weekend,17,31.016670,7.775229
9,2025-09-14,weekend,18,31.381025,8.428028
9,2025-09-14,weekend,19,31.082079,9.094448
9,2025-09-14,weekend,20,30.293773,9.102742
9,2025-09-14,weekend,21,28.796956,10.670011
9,2025-09-14,weekend,22,27.816689,12.062751
9,2025-09-14,weekend,23,27.364737,12.995062
9,2025-09-14,weekend,24,26.087859,12.661932
9,2025-09-14,weekend,25,25.716797,12.365912
9,2025-09-14,weekend,26,25.020624,13.338043
9,2025-09-14,weekend,27,26.054142,14.722984
9,2025-09-14,weekend,28,62.204305,33.914157
9,2025-09-14,weekend,29,212.388680,79.852758
9,2025-09-14,weekend,30,287.264630,117.003220
9,2025-09-14,weekend,31,291.351240,135.986561
9,2025-09-14,weekend,32,294.959697,154.288619
9,2025-09-14,weekend,33,297.911551,174.016466
9,2025-09-14,weekend,34,297.467069,180.298976
9,2025-09-14,weekend,35,301.760918,191.592225
9,2025-09-14,weekend,36,315.441272,200.866830
9,2025-09-14,weekend,37,319.054793,203.824173
9,2025-09-14,weekend,38,323.770850,220.665033
9,2025-09-14,weekend,39,326.595653,231.769284
9,2025-09-14,weekend,40,316.449385,237.365381
9,2025-09-14,weekend,41,334.837048,243.968012
9,2025-09-14,weekend,42,339.924045,256.595368
9,2025-09-14,weekend,43,349.208883,277.219614
9,2025-09-14,weekend,44,352.437171,279.974066
9,2025-09-14,weekend,45,347.094653,270.513108
9,2025-09-14,weekend,46,339.818136,268.499191
9,2025-09-14,weekend,47,333.337518,253.133224
9,2025-09-14,weekend,48,260.013796,215.795996
9,2025-09-14,weekend,49,281.024345,224.462216
9,2025-09-14,weekend,50,307.691745,246.259886
9,2025-09-14,weekend,51,312.293243,233.969316
9,2025-09-14,weekend,52,318.557813,239.671397
9,2025-09-14,weekend,53,322.624253,245.426101
9,2025-09-14,weekend,54,341.184198,244.133631
9,2025-09-14,weekend,55,363.169667,251.763453
9,2025-09-14,weekend,56,365.740437,261.798948
9,2025-09-14,weekend,57,367.919636,254.965138
9,2025-09-14,weekend,58,363.807630,229.505891
9,2025-09-14,weekend,59,344.538704,221.572011
9,2025-09-14,weekend,60,315.390925,199.878560
9,2025-09-14,weekend,61,310.117862,195.186594
9,2025-09-14,weekend,62,299.760121,178.936028
9,2025-09-14,weekend,63,219.831379,126.757413
9,2025-09-14,weekend,64,112.448953,63.785052
9,2025-09-14,weekend,65,106.632529,60.279718
9,2025-09-14,weekend,66,98.289013,52.323490
9,2025-09-14,weekend,67,63.462441,37.753234
9,2025-09-14,weekend,68,25.835183,18.452086
9,2025-09-14,weekend,69,23.520847,13.383480
9,2025-09-14,weekend,70,23.251328,9.797423
9,2025-09-14,weekend,71,23.438468,6.463335
9,2025-09-14,weekend,72,24.370430,3.831432
9,2025-09-14,weekend,73,29.128786,1.891825
9,2025-09-14,weekend,74,29.191366,0.325745
9,2025-09-14,weekend,75,27.855680,0.003794
9,2025-09-14,weekend,76,28.510701,0.000000
9,2025-09-14,weekend,77,28.543704,0.000000
9,2025-09-14,weekend,78,27.878628,0.000000
9,2025-09-14,weekend,79,27.376250,0.000000
9,2025-09-14,weekend,80,26.793875,0.000000
9,2025-09-14,weekend,81,26.909101,0.000000
9,2025-09-14,weekend,82,26.568589,0.000000
9,2025-09-14,weekend,83,25.389360,0.000000
9,2025-09-14,weekend,84,23.567382,0.000000
9,2025-09-14,weekend,85,23.267843,0.000000
9,2025-09-14,weekend,86,23.031668,0.000000
9,2025-09-14,weekend,87,23.224088,0.000000
9,2025-09-14,weekend,88,23.332589,0.000000
9,2025-09-14,weekend,89,23.308333,0.000000
9,2025-09-14,weekend,90,23.244855,0.005025
9,2025-09-14,weekend,91,22.883706,0.092029
9,2025-09-14,weekend,92,22.707159,0.275323
9,2025-09-14,weekend,93,22.445748,0.246143
9,2025-09-14,weekend,94,22.165130,0.261449
9,2025-09-14,weekend,95,21.800360,0.258687
10,2025-09-15,working,0,20.867039,6.820955
10,2025-09-15,working,1,19.956617,1.564085
10,2025-09-15,working,2,20.129420,0.007246
10,2025-09-15,working,3,20.280731,0.060740
10,2025-09-15,working,4,21.049219,0.150228
10,2025-09-15,working,5,21.907101,0.225791
10,2025-09-15,working,6,22.464620,0.289664
10,2025-09-15,working,7,24.099170,0.851342
10,2025-09-15,working,8,25.577573,1.049009
10,2025-09-15,working,9,25.576134,1.336801
10,2025-09-15,working,10,25.546151,1.518398
10,2025-09-15,working,11,25.781651,1.930381
10,2025-09-15,working,12,26.475724,1.585543
10,2025-09-15,working,13,26.469729,2.236868
10,2025-09-15,working,14,26.398343,3.257030
10,2025-09-15,working,15,27.788174,3.479857
10,2025-09-15,working,16,28.907693,2.956656
10,2025-09-15,working,17,29.096510,3.949670
10,2025-09-15,working,18,29.462210,4.100146
10,2025-09-15,working,19,28.161320,4.115300
10,2025-09-15,working,20,28.065955,4.575896
10,2025-09-15,working,21,26.331669,5.788458
10,2025-09-15,working,22,25.434247,6.877934
10,2025-09-15,working,23,28.391610,8.621658
10,2025-09-15,working,24,28.843665,10.114138
10,2025-09-15,working,25,29.040806,12.287857
10,2025-09-15,working,26,29.526935,14.580832
10,2025-09-15,working,27,32.329035,20.737345
10,2025-09-15,working,28,99.765789,52.284029
10,2025-09-15,working,29,425.333135,137.614974
10,2025-09-15,working,30,550.016472,187.762587
10,2025-09-15,working,31,550.419930,225.178424
10,2025-09-15,working,32,557.287864,267.939480
10,2025-09-15,working,33,564.187851,302.658276
10,2025-09-15,working,34,565.169675,316.519759
10,2025-09-15,working,35,570.612486,340.360705
10,2025-09-15,working,36,593.122414,374.526854
10,2025-09-15,working,37,599.288018,401.624231
10,2025-09-15,working,38,607.067067,411.517913
10,2025-09-15,working,39,609.798874,420.220621
10,2025-09-15,working,40,594.171752,427.335356
10,2025-09-15,working,41,620.063571,451.406673
10,2025-09-15,working,42,634.151428,464.936114
10,2025-09-15,working,43,648.371518,479.221539
10,2025-09-15,working,44,660.220282,481.011177
10,2025-09-15,working,45,643.491176,487.439547
10,2025-09-15,working,46,627.512985,473.825132
10,2025-09-15,working,47,616.733449,466.384539
10,2025-09-15,working,48,465.117948,368.343303
10,2025-09-15,working,49,513.449105,405.417415
10,2025-09-15,working,50,564.481701,438.439613
10,2025-09-15,working,51,575.135733,446.393576
10,2025-09-15,working,52,582.507236,452.812309
10,2025-09-15,working,53,589.956121,452.383530
10,2025-09-15,working,54,616.896802,460.350176
10,2025-09-15,working,55,665.293192,481.774352
10,2025-09-15,working,56,680.406549,477.502195
10,2025-09-15,working,57,685.788563,465.610550
10,2025-09-15,working,58,685.944582,446.579563
10,2025-09-15,working,59,666.731658,419.650872
10,2025-09-15,working,60,617.648254,378.161930
10,2025-09-15,working,61,607.656578,356.322390
10,2025-09-15,working,62,597.257773,324.921123
10,2025-09-15,working,63,574.947006,292.123822
10,2025-09-15,working,64,540.963836,248.978174
10,2025-09-15,working,65,527.603208,207.326929
10,2025-09-15,working,66,496.214274,165.710758
10,2025-09-15,working,67,423.956922,122.796410
10,2025-09-15,working,68,319.218567,77.922736
10,2025-09-15,working,69,226.155068,55.030170
10,2025-09-15,working,70,122.087324,25.191385
10,2025-09-15,working,71,65.655669,13.729110
10,2025-09-15,working,72,29.135567,7.139861
10,2025-09-15,working,73,33.285362,4.349300
10,2025-09-15,working,74,32.472755,2.554087
10,2025-09-15,working,75,29.704994,0.016925
10,2025-09-15,working,76,30.101704,0.001548
10,2025-09-15,working,77,29.803490,0.000000
10,2025-09-15,working,78,29.271054,0.000000
10,2025-09-15,working,79,29.025754,0.000000
10,2025-09-15,working,80,28.578456,0.000000
10,2025-09-15,working,81,28.068490,0.000000
10,2025-09-15,working,82,27.445385,0.000000
10,2025-09-15,working,83,26.746717,0.000000
10,2025-09-15,working,84,25.198346,0.000000
10,2025-09-15,working,85,24.763684,0.000000
10,2025-09-15,working,86,24.669084,0.000000
10,2025-09-15,working,87,24.521631,0.000000
10,2025-09-15,working,88,24.581805,0.000000
10,2025-09-15,working,89,24.730279,2.935560
10,2025-09-15,working,90,24.324348,3.080970
10,2025-09-15,working,91,24.196850,0.000000
10,2025-09-15,working,92,23.765920,0.000000
10,2025-09-15,working,93,23.427473,1.626522
10,2025-09-15,working,94,22.833319,1.099126
10,2025-09-15,working,95,23.783558,0.556740
11,2025-09-16,working,0,20.867039,6.820955
11,2025-09-16,working,1,19.956617,1.564085
11,2025-09-16,working,2,20.129420,0.007246
11,2025-09-16,working,3,20.280731,0.060740
11,2025-09-16,working,4,21.049219,0.150228
11,2025-09-16,working,5,21.907101,0.225791
11,2025-09-16,working,6,22.464620,0.289664
11,2025-09-16,working,7,24.099170,0.851342
11,2025-09-16,working,8,25.577573,1.049009
11,2025-09-16,working,9,25.576134,1.336801
11,2025-09-16,working,10,25.546151,1.518398
11,2025-09-16,working,11,25.781651,1.930381
11,2025-09-16,working,12,26.475724,1.585543
11,2025-09-16,working,13,26.469729,2.236868
11,2025-09-16,working,14,26.398343,3.257030
11,2025-09-16,working,15,27.788174,3.479857
11,2025-09-16,working,16,28.907693,2.956656
11,2025-09-16,working,17,29.096510,3.949670
11,2025-09-16,working,18,29.462210,4.100146
11,2025-09-16,working,19,28.161320,4.115300
11,2025-09-16,working,20,28.065955,4.575896
11,2025-09-16,working,21,26.331669,5.788458
11,2025-09-16,working,22,25.434247,6.877934
11,2025-09-16,working,23,28.391610,8.621658
11,2025-09-16,working,24,28.843665,10.114138
11,2025-09-16,working,25,29.040806,12.287857
11,2025-09-16,working,26,29.526935,14.580832
11,2025-09-16,working,27,32.329035,20.737345
11,2025-09-16,working,28,99.765789,52.284029
11,2025-09-16,working,29,425.333135,137.614974
11,2025-09-16,working,30,550.016472,187.762587
11,2025-09-16,working,31,550.419930,225.178424
11,2025-09-16,working,32,557.287864,267.939480
11,2025-09-16,working,33,564.187851,302.658276
11,2025-09-16,working,34,565.169675,316.519759
11,2025-09-16,working,35,570.612486,340.360705
11,2025-09-16,working,36,593.122414,374.526854
11,2025-09-16,working,37,599.288018,401.624231
11,2025-09-16,working,38,607.067067,411.517913
11,2025-09-16,working,39,609.798874,420.220621
11,2025-09-16,working,40,594.171752,427.335356
11,2025-09-16,working,41,620.063571,451.406673
11,2025-09-16,working,42,634.151428,464.936114
11,2025-09-16,working,43,648.371518,479.221539
11,2025-09-16,working,44,660.220282,481.011177
11,2025-09-16,working,45,643.491176,487.439547
11,2025-09-16,working,46,627.512985,473.825132
11,2025-09-16,working,47,616.733449,466.384539
11,2025-09-16,working,48,465.117948,368.343303
11,2025-09-16,working,49,513.449105,405.417415
11,2025-09-16,working,50,564.481701,438.439613
11,2025-09-16,working,51,575.135733,446.393576
11,2025-09-16,working,52,582.507236,452.812309
11,2025-09-16,working,53,589.956121,452.383530
11,2025-09-16,working,54,616.896802,460.350176
11,2025-09-16,working,55,665.293192,481.774352
11,2025-09-16,working,56,680.406549,477.502195
11,2025-09-16,working,57,685.788563,465.610550
11,2025-09-16,working,58,685.944582,446.579563
11,2025-09-16,working,59,666.731658,419.650872
11,2025-09-16,working,60,617.648254,378.161930
11,2025-09-16,working,61,607.656578,356.322390
11,2025-09-16,working,62,597.257773,324.921123
11,2025-09-16,working,63,574.947006,292.123822
11,2025-09-16,working,64,540.963836,248.978174
11,2025-09-16,working,65,527.603208,207.326929
11,2025-09-16,working,66,496.214274,165.710758
11,2025-09-16,working,67,423.956922,122.796410
11,2025-09-16,working,68,319.218567,77.922736
11,2025-09-16,working,69,226.155068,55.030170
11,2025-09-16,working,70,122.087324,25.191385
11,2025-09-16,working,71,65.655669,13.729110
11,2025-09-16,working,72,29.135567,7.139861
11,2025-09-16,working,73,33.285362,4.349300
11,2025-09-16,working,74,32.472755,2.554087
11,2025-09-16,working,75,29.704994,0.016925
11,2025-09-16,working,76,30.101704,0.001548
11,2025-09-16,working,77,29.803490,0.000000
11,2025-09-16,working,78,29.271054,0.000000
11,2025-09-16,working,79,29.025754,0.000000
11,2025-09-16,working,80,28.578456,0.000000
11,2025-09-16,working,81,28.068490,0.000000
11,2025-09-16,working,82,27.445385,0.000000
11,2025-09-16,working,83,26.746717,0.000000
11,2025-09-16,working,84,25.198346,0.000000
11,2025-09-16,working,85,24.763684,0.000000
11,2025-09-16,working,86,24.669084,0.000000
11,2025-09-16,working,87,24.521631,0.000000
11,2025-09-16,working,88,24.581805,0.000000
11,2025-09-16,working,89,24.730279,2.935560
11,2025-09-16,working,90,24.324348,3.080970
11,2025-09-16,working,91,24.196850,0.000000
11,2025-09-16,working,92,23.765920,0.000000
11,2025-09-16,working,93,23.427473,1.626522
11,2025-09-16,working,94,22.833319,1.099126
11,2025-09-16,working,95,23.783558,0.556740
12,2025-09-17,working,0,20.867039,6.820955
12,2025-09-17,working,1,19.956617,1.564085
12,2025-09-17,working,2,20.129420,0.007246
12,2025-09-17,working,3,20.280731,0.060740
12,2025-09-17,working,4,21.049219,0.150228
12,2025-09-17,working,5,21.907101,0.225791
12,2025-09-17,working,6,22.464620,0.289664
12,2025-09-17,working,7,24.099170,0.851342
12,2025-09-17,working,8,25.577573,1.049009
12,2025-09-17,working,9,25.576134,1.336801
12,2025-09-17,working,10,25.546151,1.518398
12,2025-09-17,working,11,25.781651,1.930381
12,2025-09-17,working,12,26.475724,1.585543
12,2025-09-17,working,13,26.469729,2.236868
12,2025-09-17,working,14,26.398343,3.257030
12,2025-09-17,working,15,27.788174,3.479857
12,2025-09-17,working,16,28.907693,2.956656
12,2025-09-17,working,17,29.096510,3.949670
12,2025-09-17,working,18,29.462210,4.100146
12,2025-09-17,working,19,28.161320,4.115300
12,2025-09-17,working,20,28.065955,4.575896
12,2025-09-17,working,21,26.331669,5.788458
12,2025-09-17,working,22,25.434247,6.877934
12,2025-09-17,working,23,28.391610,8.621658
12,2025-09-17,working,24,28.843665,10.114138
12,2025-09-17,working,25,29.040806,12.287857
12,2025-09-17,working,26,29.526935,14.580832
12,2025-09-17,working,27,32.329035,20.737345
12,2025-09-17,working,28,99.765789,52.284029
12,2025-09-17,working,29,425.333135,137.614974
12,2025-09-17,working,30,550.016472,187.762587
12,2025-09-17,working,31,550.419930,225.178424
12,2025-09-17,working,32,557.287864,267.939480
12,2025-09-17,working,33,564.187851,302.658276
12,2025-09-17,working,34,565.169675,316.519759
12,2025-09-17,working,35,570.612486,340.360705
12,2025-09-17,working,36,593.122414,374.526854
12,2025-09-17,working,37,599.288018,401.624231
12,2025-09-17,working,38,607.067067,411.517913
12,2025-09-17,working,39,609.798874,420.220621
12,2025-09-17,working,40,594.171752,427.335356
12,2025-09-17,working,41,620.063571,451.406673
12,2025-09-17,working,42,634.151428,464.936114
12,2025-09-17,working,43,648.371518,479.221539
12,2025-09-17,working,44,660.220282,481.011177
12,2025-09-17,working,45,643.491176,487.439547
12,2025-09-17,working,46,627.512985,473.825132
12,2025-09-17,working,47,616.733449,466.384539
12,2025-09-17,working,48,465.117948,368.343303
12,2025-09-17,working,49,513.449105,405.417415
12,2025-09-17,working,50,564.481701,438.439613
12,2025-09-17,working,51,575.135733,446.393576
12,2025-09-17,working,52,582.507236,452.812309
12,2025-09-17,working,53,589.956121,452.383530
12,2025-09-17,working,54,616.896802,460.350176
12,2025-09-17,working,55,665.293192,481.774352
12,2025-09-17,working,56,680.406549,477.502195
12,2025-09-17,working,57,685.788563,465.610550
12,2025-09-17,working,58,685.944582,446.579563
12,2025-09-17,working,59,666.731658,419.650872
12,2025-09-17,working,60,617.648254,378.161930
12,2025-09-17,working,61,607.656578,356.322390
12,2025-09-17,working,62,597.257773,324.921123
12,2025-09-17,working,63,574.947006,292.123822
12,2025-09-17,working,64,540.963836,248.978174
12,2025-09-17,working,65,527.603208,207.326929
12,2025-09-17,working,66,496.214274,165.710758
12,2025-09-17,working,67,423.956922,122.796410
12,2025-09-17,working,68,319.218567,77.922736
12,2025-09-17,working,69,226.155068,55.030170
12,2025-09-17,working,70,122.087324,25.191385
12,2025-09-17,working,71,65.655669,13.729110
12,2025-09-17,working,72,29.135567,7.139861
12,2025-09-17,working,73,33.285362,4.349300
12,2025-09-17,working,74,32.472755,2.554087
12,2025-09-17,working,75,29.704994,0.016925
12,2025-09-17,working,76,30.101704,0.001548
12,2025-09-17,working,77,29.803490,0.000000
12,2025-09-17,working,78,29.271054,0.000000
12,2025-09-17,working,79,29.025754,0.000000
12,2025-09-17,working,80,28.578456,0.000000
12,2025-09-17,working,81,28.068490,0.000000
12,2025-09-17,working,82,27.445385,0.000000
12,2025-09-17,working,83,26.746717,0.000000
12,2025-09-17,working,84,25.198346,0.000000
12,2025-09-17,working,85,24.763684,0.000000
12,2025-09-17,working,86,24.669084,0.000000
12,2025-09-17,working,87,24.521631,0.000000
12,2025-09-17,working,88,24.581805,0.000000
12,2025-09-17,working,89,24.730279,2.935560
12,2025-09-17,working,90,24.324348,3.080970
12,2025-09-17,working,91,24.196850,0.000000
12,2025-09-17,working,92,23.765920,0.000000
12,2025-09-17,working,93,23.427473,1.626522
12,2025-09-17,working,94,22.833319,1.099126
12,2025-09-17,working,95,23.783558,0.556740
13,2025-09-18,working,0,20.867039,6.820955
13,2025-09-18,working,1,19.956617,1.564085
13,2025-09-18,working,2,20.129420,0.007246
13,2025-09-18,working,3,20.280731,0.060740
13,2025-09-18,working,4,21.049219,0.150228
13,2025-09-18,working,5,21.907101,0.225791
13,2025-09-18,working,6,22.464620,0.289664
13,2025-09-18,working,7,24.099170,0.851342
13,2025-09-18,working,8,25.577573,1.049009
13,2025-09-18,working,9,25.576134,1.336801
13,2025-09-18,working,10,25.546151,1.518398
13,2025-09-18,working,11,25.781651,1.930381
13,2025-09-18,working,12,26.475724,1.585543
13,2025-09-18,working,13,26.469729,2.236868
13,2025-09-18,working,14,26.398343,3.257030
13,2025-09-18,working,15,27.788174,3.479857
13,2025-09-18,working,16,28.907693,2.956656
13,2025-09-18,working,17,29.096510,3.949670
13,2025-09-18,working,18,29.462210,4.100146
13,2025-09-18,working,19,28.161320,4.115300
13,2025-09-18,working,20,28.065955,4.575896
13,2025-09-18,working,21,26.331669,5.788458
13,2025-09-18,working,22,25.434247,6.877934
